month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202103,32580,"McAllen-Edinburg-Mission, TX",84,234750.0,0.0433,0.1796,957,-0.0825,-0.4827,56.0,-0.104,-0.0894,532,0.2202,-0.0667,12,-0.6471,-0.3333,0.0079,-0.0142,0.0003,144.0,-0.1,-0.5789,0.0961,-0.0062,-0.0437,21.0,-0.1277,-0.2115,112.0,0.0187,0.1255,2027.0,0.0132,-0.0034,313695.0,0.0333,0.1946,978,-0.0835,-0.4799,0.0214,-0.0011,0.0074,0.0
202102,19100,"Dallas-Fort Worth-Arlington, TX",4,359700.0,0.0277,0.0579,6215,-0.2296,-0.6476,39.0,-0.2041,-0.22,7652,-0.0421,-0.2302,1288,-0.3429,0.2677,0.048,-0.0269,0.0214,1206.0,-0.4111,-0.8104,0.0451,-0.0317,-0.118,12841.0,0.2126,0.1836,170.0,0.0284,0.1667,2157.0,-0.0025,-0.0772,578067.0,0.0461,0.2169,19318,0.0355,-0.3235,2.0663,0.7535,1.451,0.0
202102,26420,"Houston-Pasadena-The Woodlands, TX",5,332495.0,0.0079,0.1046,14173,-0.1173,-0.4384,51.0,-0.1356,-0.1639,8646,0.0392,-0.1235,2762,0.0066,1.4486,0.0754,0.001,0.0495,2900.0,-0.236,-0.606,0.0774,-0.0289,-0.0804,14847.0,0.2427,0.3765,152.0,0.0207,0.1756,2215.0,-0.0147,-0.0674,506256.0,0.0195,0.1407,28908,0.0295,-0.197,1.0476,0.3035,0.6202,0.0
202102,19740,"Denver-Aurora-Centennial, CO",18,539849.0,0.0283,-0.0185,2148,-0.062,-0.404,17.0,-0.5658,-0.4844,4112,0.146,0.159,364,0.0964,0.5424,0.0312,-0.0016,0.0112,456.0,-0.2549,-0.6346,0.0388,-0.016,-0.0673,5570.0,0.2363,0.2268,277.0,-0.0032,0.2901,1939.0,0.0362,-0.3219,828665.0,0.0177,0.0649,7671,0.1149,-0.0559,2.5929,0.6256,1.3332,0.0
202102,41700,"San Antonio-New Braunfels, TX",25,295945.0,0.024,0.0458,3576,-0.1736,-0.5761,46.0,-0.2417,-0.3309,3146,0.0148,-0.1001,978,-0.3113,0.1588,0.0765,-0.0359,0.0229,714.0,-0.3,-0.7207,0.0558,-0.0249,-0.1048,6101.0,0.163,0.3003,156.0,0.0328,0.1392,1980.0,-0.0205,-0.0982,417943.0,0.0346,0.1208,9641,0.0113,-0.2607,1.7061,0.4937,1.1498,0.0
202102,12420,"Austin-Round Rock-San Marcos, TX",26,448995.0,0.0322,0.234,1377,-0.2391,-0.7302,35.0,-0.3491,-0.4153,2938,0.1095,-0.1172,388,-0.3217,-0.5126,0.0424,-0.0169,-0.0317,152.0,-0.4412,-0.8838,0.015,-0.0136,-0.0997,5810.0,0.109,1.1941,243.0,0.0761,0.4319,1939.0,0.0003,-0.0984,746021.0,0.0453,0.2558,7186,0.0199,-0.0725,4.2208,1.3248,3.7018,1.0
202102,21340,"El Paso, TX",76,230462.0,0.002,0.1944,1188,-0.0613,-0.5069,50.0,-0.2537,-0.2857,946,0.1103,-0.1337,370,0.3214,1.7206,0.1533,0.0457,0.118,108.0,-0.2286,-0.686,0.0429,-0.0122,-0.0475,372.0,0.1006,0.1961,123.0,0.0157,0.1355,1916.0,-0.0196,0.0226,269435.0,0.0075,0.1788,1547,-0.0391,-0.4308,0.3133,0.0461,0.1841,0.0
202102,17820,"Colorado Springs, CO",81,444970.0,-0.0129,-0.0001,496,0.0092,-0.5321,13.0,-0.5098,-0.6377,1242,0.2831,-0.0387,98,-0.125,-0.02,0.0376,-0.0158,0.0078,76.0,-0.1739,-0.7164,0.0299,-0.0127,-0.0517,729.0,0.0857,-0.2124,196.0,0.0589,0.2238,2482.0,-0.0598,-0.1611,611649.0,-0.0298,0.0926,1202,0.008,-0.3923,1.4702,0.1036,0.5968,1.0
202102,32580,"McAllen-Edinburg-Mission, TX",84,225000.0,0.0227,0.1538,1043,-0.0646,-0.4458,63.0,-0.0672,-0.2378,436,0.09,-0.2585,34,0.7,1.125,0.0221,0.0092,0.0157,160.0,-0.0698,-0.4737,0.1023,-0.0144,-0.0193,24.0,-0.0962,-0.3649,110.0,0.0089,0.1081,2001.0,0.0109,0.0003,303598.0,0.0324,0.174,1067,-0.0653,-0.4445,0.0225,-0.0008,0.0029,0.0
202101,19100,"Dallas-Fort Worth-Arlington, TX",4,350000.0,-0.0223,0.0409,8067,-0.1428,-0.5504,49.0,-0.0485,-0.2576,7988,0.1898,-0.1353,1960,0.8284,1.5995,0.0749,0.0388,0.0523,2048.0,-0.1788,-0.6742,0.0769,-0.0107,-0.0972,10590.0,-0.1397,0.2749,165.0,0.0083,0.1479,2162.0,-0.0197,-0.0711,552600.0,-0.0125,0.1845,18655,-0.141,-0.2891,1.3128,0.0047,0.8498,0.0
202101,26420,"Houston-Pasadena-The Woodlands, TX",5,329900.0,0.0027,0.1,16055,-0.0924,-0.3622,59.0,-0.0084,-0.1918,8320,0.153,-0.0631,2744,1.3413,1.8884,0.0744,0.0439,0.052,3796.0,-0.0232,-0.4673,0.1063,0.0065,-0.0605,11947.0,-0.1131,0.4909,149.0,0.0211,0.1633,2248.0,-0.0143,-0.0527,496566.0,0.0106,0.132,28078,-0.1004,-0.1535,0.7441,-0.0174,0.4258,0.0
202101,19740,"Denver-Aurora-Centennial, CO",18,525000.0,-0.0106,-0.0047,2290,-0.2102,-0.409,38.0,-0.2083,-0.3719,3588,0.325,0.0912,332,0.3719,0.3175,0.0328,0.0108,0.0098,612.0,-0.1707,-0.5559,0.0548,-0.0123,-0.0716,4505.0,-0.1594,0.3016,278.0,0.002,0.2713,1871.0,-0.0118,-0.2631,814286.0,0.0153,0.1061,6880,-0.1645,-0.0839,1.9672,0.119,1.0741,0.0
202101,41700,"San Antonio-New Braunfels, TX",25,289000.0,-0.0034,0.0358,4327,-0.1445,-0.4989,60.0,0.0345,-0.1781,3100,0.1355,-0.0646,1420,0.5848,0.0597,0.1124,0.0449,0.0235,1020.0,-0.1918,-0.5975,0.0807,-0.014,-0.0882,5246.0,-0.0597,0.4322,151.0,0.0099,0.1133,2021.0,-0.0213,-0.0751,403957.0,0.0114,0.1133,9533,-0.0988,-0.2235,1.2124,0.1094,0.7882,0.0
202101,12420,"Austin-Round Rock-San Marcos, TX",26,434990.0,0.0141,0.2412,1809,-0.3281,-0.6673,53.0,0.0291,-0.2319,2648,0.0969,-0.0999,572,-0.0338,-0.2394,0.0593,0.004,-0.0172,272.0,-0.4848,-0.8155,0.0287,-0.0197,-0.111,5239.0,-0.078,1.5279,226.0,0.024,0.3547,1938.0,-0.0077,-0.0963,713704.0,0.0359,0.281,7045,-0.1589,-0.0677,2.8961,0.7856,2.515,1.0
202101,21340,"El Paso, TX",76,230000.0,0.0083,0.192,1265,-0.0647,-0.4687,67.0,-0.0074,-0.1728,852,0.029,0.0623,280,3.375,0.3861,0.1076,0.0828,0.0484,140.0,-0.186,-0.5597,0.0551,-0.008,-0.0343,338.0,-0.1766,0.3796,121.0,0.0112,0.1313,1954.0,0.0,0.0363,267421.0,0.0208,0.179,1610,-0.0852,-0.3891,0.2672,-0.0363,0.1643,0.0
202101,17820,"Colorado Springs, CO",81,450785.0,-0.0019,0.0607,491,-0.2055,-0.598,26.0,-0.2714,-0.5603,968,0.0276,-0.1248,112,0.1667,0.098,0.0534,0.0131,0.0208,92.0,-0.2459,-0.7386,0.0426,-0.0074,-0.0707,671.0,-0.1877,-0.1083,186.0,0.0214,0.1507,2640.0,-0.011,-0.071,630450.0,0.0056,0.1795,1192,-0.1679,-0.3934,1.3666,0.03,0.7506,0.0
202101,32580,"McAllen-Edinburg-Mission, TX",84,220000.0,-0.0351,0.1275,1115,-0.0375,-0.3968,67.0,0.1261,-0.1728,400,-0.1111,-0.2674,20,0.6667,-0.4118,0.013,0.0056,-0.0004,172.0,-0.0652,-0.3333,0.1168,0.0062,0.015,26.0,-0.1333,-0.2464,109.0,-0.0002,0.1008,1979.0,-0.0242,-0.0165,294057.0,-0.0007,0.1355,1141,-0.0404,-0.3941,0.0233,-0.0026,0.0047,0.0
202012,19100,"Dallas-Fort Worth-Arlington, TX",4,357998.0,-0.0112,0.0603,9411,-0.1575,-0.5203,52.0,0.0729,-0.2016,6714,-0.1709,0.0247,1072,0.0763,0.385,0.0361,0.0058,0.0148,2494.0,-0.3219,-0.5405,0.0876,-0.0238,-0.0649,12309.0,-0.1015,0.3268,164.0,0.0071,0.1403,2206.0,-0.022,-0.0617,559600.0,-0.0016,0.1912,21716,-0.1287,-0.2482,1.308,0.0815,0.8351,0.0
202012,26420,"Houston-Pasadena-The Woodlands, TX",5,329000.0,-0.0045,0.0969,17689,-0.0726,-0.3331,60.0,0.0171,-0.1377,7216,-0.1503,0.1061,1172,0.1673,0.3288,0.0305,0.007,0.0101,3886.0,-0.2615,-0.3566,0.0998,-0.0243,-0.0435,13471.0,-0.0903,0.4866,146.0,0.0102,0.1453,2281.0,-0.0153,-0.044,491334.0,-0.0045,0.1234,31211,-0.0779,-0.1225,0.7615,-0.0148,0.4199,0.0
202012,19740,"Denver-Aurora-Centennial, CO",18,530601.0,0.021,0.0665,2900,-0.2612,-0.526,48.0,0.28,-0.2,2708,-0.2817,0.0884,242,-0.1418,0.0708,0.022,0.0021,0.0025,738.0,-0.5269,-0.4392,0.0671,-0.0409,-0.0343,5359.0,-0.1791,0.2296,278.0,0.0346,0.2598,1893.0,-0.0151,-0.1793,801998.0,0.0419,0.1889,8235,-0.2101,-0.1938,1.8482,0.1849,1.1358,0.0
202012,41700,"San Antonio-New Braunfels, TX",25,290000.0,-0.0132,0.0395,5058,-0.0834,-0.4468,58.0,0.1048,-0.1278,2730,-0.1501,0.0452,896,0.6716,0.3576,0.0675,0.0313,0.0248,1262.0,-0.2425,-0.3962,0.0947,-0.0167,-0.0395,5579.0,-0.0953,0.442,149.0,0.0051,0.1114,2065.0,-0.019,-0.0594,399423.0,-0.0149,0.0995,10579,-0.0897,-0.1819,1.103,-0.0146,0.6798,0.0
202012,12420,"Austin-Round Rock-San Marcos, TX",26,428950.0,0.0159,0.2256,2693,-0.1953,-0.5556,52.0,0.1444,-0.2256,2414,-0.1772,0.0993,592,-0.1935,-0.0603,0.0553,-0.0037,-0.0023,528.0,-0.3846,-0.6442,0.0483,-0.0213,-0.0926,5683.0,-0.0702,1.5672,220.0,0.0255,0.3245,1953.0,-0.0066,-0.0873,688970.0,0.0103,0.2489,8376,-0.1134,0.0155,2.1105,0.284,1.7451,0.0
202012,21340,"El Paso, TX",76,228107.0,-0.0172,0.1792,1353,0.0093,-0.446,68.0,0.0345,-0.1401,828,0.0222,0.207,64,-0.7962,-0.2,0.0247,-0.0948,0.0021,172.0,-0.0851,-0.4028,0.0631,-0.0073,-0.0203,411.0,-0.1394,0.6619,119.0,0.0101,0.1152,1954.0,-0.0067,0.0328,261980.0,-0.0011,0.1572,1760,-0.0279,-0.3433,0.3035,-0.0525,0.2023,0.0
202012,17820,"Colorado Springs, CO",81,451628.0,-0.0042,0.0631,618,-0.2077,-0.5734,35.0,0.2281,-0.3913,942,-0.1196,0.1005,96,0.0667,-0.1111,0.0403,0.009,0.0062,122.0,-0.4786,-0.6391,0.05,-0.0276,-0.0569,826.0,-0.1922,-0.0467,182.0,0.0219,0.1367,2669.0,-0.0139,-0.0784,626964.0,0.0321,0.1796,1433,-0.2033,-0.3754,1.3366,0.0257,0.7384,0.0
202012,32580,"McAllen-Edinburg-Mission, TX",84,228000.0,-0.0024,0.1544,1159,0.0043,-0.3944,60.0,0.202,-0.2516,450,-0.1379,0.1598,12,0.2,-0.5385,0.0073,0.0015,-0.0042,184.0,0.2432,-0.1712,0.1106,0.0199,0.0157,30.0,-0.0769,-0.2405,109.0,0.0188,0.1106,2028.0,-0.0343,-0.0093,294272.0,0.0156,0.1326,1189,0.0046,-0.3901,0.0259,-0.0023,0.0052,0.0
202011,19100,"Dallas-Fort Worth-Arlington, TX",4,362050.0,0.0085,0.0558,11170,-0.1215,-0.4954,48.0,0.0435,-0.1724,8098,-0.1381,0.0123,996,-0.0846,0.7055,0.0303,-0.0006,0.016,3678.0,-0.1983,-0.6028,0.1114,-0.0129,-0.1174,13700.0,-0.0643,0.3455,163.0,0.0161,0.1301,2255.0,-0.0183,-0.0592,560495.0,0.0182,0.1768,24923,-0.0912,-0.2325,1.2266,0.075,0.7665,0.0
202011,26420,"Houston-Pasadena-The Woodlands, TX",5,330495.0,0.0015,0.0945,19074,-0.0382,-0.3269,59.0,0.0086,-0.0714,8492,-0.0892,0.1269,1004,-0.4347,0.255,0.0235,-0.0159,0.0064,5262.0,-0.0801,-0.3712,0.1241,-0.0051,-0.0563,14808.0,-0.0258,0.471,145.0,0.0058,0.136,2316.0,-0.0119,-0.0378,493534.0,-0.0006,0.1227,33849,-0.0333,-0.1191,0.7763,0.0099,0.4211,0.0
202011,19740,"Denver-Aurora-Centennial, CO",18,519675.0,0.0091,0.0414,3925,-0.1932,-0.4536,38.0,0.25,-0.25,3770,-0.266,0.1767,282,-0.3532,0.3558,0.0199,-0.0063,0.008,1560.0,-0.306,-0.5185,0.108,-0.0198,-0.0935,6528.0,-0.1315,0.1622,268.0,0.0417,0.2525,1922.0,-0.0458,-0.1992,769748.0,0.0255,0.1546,10426,-0.156,-0.1844,1.6634,0.1182,0.8814,0.0
202011,41700,"San Antonio-New Braunfels, TX",25,293876.0,-0.0063,0.0499,5518,-0.0494,-0.41,53.0,-0.0278,-0.1102,3212,-0.0497,0.0295,536,-0.3738,-0.1976,0.0362,-0.019,-0.0031,1666.0,-0.1569,-0.4447,0.1115,-0.0143,-0.0667,6167.0,-0.0189,0.4586,149.0,0.0078,0.1171,2105.0,-0.0205,-0.0582,405467.0,-0.0062,0.1066,11621,-0.036,-0.1401,1.1176,0.0348,0.6655,0.0
202011,12420,"Austin-Round Rock-San Marcos, TX",26,422250.0,0.0054,0.1894,3346,-0.1376,-0.5144,45.0,0.0,-0.25,2934,-0.135,0.0404,734,-0.2915,0.7311,0.059,-0.0182,0.0227,858.0,-0.3125,-0.6237,0.0696,-0.0249,-0.1158,6112.0,-0.0257,1.3407,215.0,0.0139,0.2805,1966.0,-0.0258,-0.0854,681955.0,-0.0008,0.22,9447,-0.0651,-0.0032,1.8265,0.2098,1.4476,0.0
202011,21340,"El Paso, TX",76,232100.0,0.0272,0.1903,1340,-0.0517,-0.4798,65.0,0.2083,-0.0938,810,-0.1527,-0.0753,314,0.7444,3.1316,0.1195,0.0594,0.0994,188.0,-0.1754,-0.5524,0.0703,-0.0082,-0.04,477.0,-0.072,0.6563,118.0,0.0098,0.1123,1967.0,0.0159,0.0284,262264.0,0.0242,0.1456,1811,-0.0692,-0.3705,0.356,-0.0078,0.2442,0.0
202011,17820,"Colorado Springs, CO",81,453550.0,0.031,0.0799,780,-0.2323,-0.5512,29.0,-0.0172,-0.3936,1070,-0.2507,-0.0201,90,-0.25,0.0227,0.0313,-0.001,0.0085,234.0,-0.1875,-0.5966,0.0776,-0.0025,-0.0742,1023.0,-0.1667,-0.0082,178.0,0.0149,0.1284,2707.0,0.0025,-0.0556,607460.0,0.0504,0.1591,1798,-0.1941,-0.3476,1.3109,0.1032,0.7177,0.0
202011,32580,"McAllen-Edinburg-Mission, TX",84,228550.0,0.0015,0.1721,1154,0.0554,-0.4115,50.0,-0.0481,-0.3654,522,-0.0874,0.1972,10,-0.375,-0.1667,0.0059,-0.0033,0.0007,148.0,-0.075,-0.4478,0.0907,-0.0014,-0.0197,33.0,-0.0441,-0.0152,107.0,0.0061,0.096,2100.0,-0.0057,0.0417,289765.0,-0.0004,0.1219,1184,0.0511,-0.4059,0.0282,-0.0029,0.0113,0.0
202010,19100,"Dallas-Fort Worth-Arlington, TX",4,359000.0,-0.0076,0.0433,12715,-0.0651,-0.4658,46.0,0.0222,-0.1481,9396,-0.0233,0.0088,1088,-0.1379,0.5814,0.0309,-0.0017,0.0154,4588.0,-0.0473,-0.59,0.1243,-0.0014,-0.1272,14642.0,-0.0457,0.3918,160.0,0.0117,0.1142,2297.0,-0.0095,-0.0447,550450.0,0.0135,0.1533,27424,-0.0542,-0.2004,1.1516,0.0235,0.7096,0.0
202010,26420,"Houston-Pasadena-The Woodlands, TX",5,330000.0,0.0,0.0666,19832,-0.0315,-0.3214,58.0,0.0087,-0.0413,9324,0.0155,0.0839,1776,-0.0966,0.394,0.0394,-0.0039,0.0131,5720.0,-0.0696,-0.4494,0.1292,-0.0061,-0.0844,15200.0,-0.0319,0.4439,144.0,0.0137,0.1271,2344.0,-0.0176,-0.0348,493834.0,-0.0024,0.1208,35014,-0.0305,-0.1164,0.7664,-0.0003,0.4062,0.0
202010,19740,"Denver-Aurora-Centennial, CO",18,515000.0,-0.0134,0.0399,4864,-0.0926,-0.4236,30.0,0.0,-0.2771,5136,-0.0414,0.1683,436,0.1596,1.3191,0.0262,0.0061,0.0165,2248.0,-0.1058,-0.5442,0.1277,-0.0048,-0.1326,7516.0,-0.059,0.2363,258.0,0.0356,0.223,2015.0,-0.056,-0.167,750604.0,0.0009,0.1495,12352,-0.0705,-0.1478,1.5452,0.0552,0.8248,0.0
202010,41700,"San Antonio-New Braunfels, TX",25,295750.0,-0.0121,0.0447,5805,-0.038,-0.388,54.0,0.0189,-0.0769,3380,-0.0585,-0.1262,856,-0.2855,0.3333,0.0552,-0.0197,0.0187,1976.0,-0.012,-0.47,0.1257,0.0,-0.087,6286.0,-0.0357,0.4573,147.0,0.0082,0.1096,2149.0,-0.0169,-0.0413,408013.0,-0.0084,0.0932,12055,-0.0301,-0.1219,1.0829,0.0025,0.6281,0.0
202010,12420,"Austin-Round Rock-San Marcos, TX",26,420000.0,0.0108,0.1685,3880,-0.0705,-0.4764,45.0,-0.0722,-0.2035,3392,-0.0461,0.0593,1036,0.3282,1.0803,0.0771,0.0111,0.0402,1248.0,-0.093,-0.5834,0.0945,-0.0152,-0.1298,6273.0,0.2271,1.1949,212.0,0.0432,0.2623,2018.0,-0.0237,-0.0647,682490.0,0.0256,0.2204,10104,0.0912,-0.0136,1.6168,0.3922,1.2311,0.0
202010,21340,"El Paso, TX",76,225950.0,0.0475,0.1856,1413,0.0004,-0.4553,54.0,0.1739,-0.194,956,-0.0265,-0.0245,180,-0.4479,1.0,0.0601,-0.0471,0.037,228.0,0.2128,-0.5824,0.0785,0.0128,-0.0648,514.0,-0.0638,0.8035,117.0,0.0103,0.112,1937.0,0.0144,0.0192,256073.0,0.0179,0.1306,1945,-0.0092,-0.3261,0.3638,-0.0249,0.2539,0.0
202010,17820,"Colorado Springs, CO",81,439900.0,0.0113,0.07,1016,-0.132,-0.4945,29.0,-0.0169,-0.3333,1428,-0.1345,0.0259,120,-0.0909,1.1429,0.0322,-0.0002,0.0201,288.0,-0.2421,-0.6807,0.0801,-0.0159,-0.1181,1227.0,-0.0914,0.066,175.0,0.026,0.126,2700.0,-0.0276,-0.0465,578294.0,0.0113,0.1257,2231,-0.1074,-0.2911,1.2077,0.0539,0.635,0.0
202010,32580,"McAllen-Edinburg-Mission, TX",84,228200.0,0.0303,0.1703,1093,0.0306,-0.4547,52.0,-0.1938,-0.4057,572,0.1394,0.3302,16,-0.2,-0.4286,0.0092,-0.0037,-0.0021,160.0,0.1594,-0.4904,0.0921,0.0039,-0.0314,34.0,0.0794,-0.1282,107.0,0.0141,0.0957,2112.0,0.0058,0.0467,289883.0,0.0101,0.1215,1126,0.0302,-0.449,0.0311,0.0014,0.0117,0.0
202009,19100,"Dallas-Fort Worth-Arlington, TX",4,361750.0,0.0028,0.0489,13601,-0.0776,-0.4407,45.0,0.0227,-0.1509,9620,-0.1129,-0.0675,1262,0.0244,0.7875,0.0326,0.0032,0.0172,4816.0,-0.2375,-0.585,0.1257,-0.0272,-0.1271,15343.0,-0.0245,0.3589,158.0,0.0234,0.1018,2319.0,-0.0211,-0.0401,543102.0,0.0223,0.1362,28995,-0.0484,-0.1855,1.1281,0.0614,0.6638,0.0
202009,26420,"Houston-Pasadena-The Woodlands, TX",5,330000.0,0.003,0.0593,20478,-0.0661,-0.3161,58.0,0.1275,0.0,9182,-0.1065,0.0017,1966,-0.0071,0.5804,0.0432,0.0017,0.0184,6148.0,-0.1307,-0.4343,0.1353,-0.0143,-0.0814,15702.0,-0.0054,0.4185,142.0,0.0244,0.1116,2386.0,-0.0079,-0.0245,495011.0,0.0077,0.1207,36114,-0.0364,-0.1189,0.7668,0.0469,0.3971,0.0
202009,19740,"Denver-Aurora-Centennial, CO",18,522000.0,-0.0315,0.0512,5361,-0.0673,-0.3778,30.0,0.0,-0.2308,5358,-0.0986,0.1219,376,0.0108,0.8077,0.0202,0.0016,0.0096,2514.0,-0.0744,-0.5038,0.1325,-0.0052,-0.1254,7988.0,-0.0197,0.2713,249.0,0.0361,0.19,2134.0,-0.0553,-0.1258,749906.0,0.0038,0.1474,13290,-0.0364,-0.106,1.4901,0.0723,0.7608,0.0
202009,41700,"San Antonio-New Braunfels, TX",25,299363.0,-0.0062,0.0471,6034,-0.0373,-0.3613,53.0,0.0392,-0.0702,3590,-0.0223,-0.0543,1198,0.393,1.1241,0.0749,0.0236,0.043,2000.0,-0.0654,-0.4867,0.1258,-0.0036,-0.0945,6519.0,-0.0348,0.4411,146.0,0.0084,0.0987,2186.0,-0.0241,-0.0351,411455.0,0.0013,0.0867,12430,-0.0429,-0.1052,1.0804,0.0028,0.6015,0.0
202009,12420,"Austin-Round Rock-San Marcos, TX",26,415495.0,0.0387,0.1513,4175,-0.1475,-0.4534,49.0,0.1023,-0.1101,3556,-0.0759,0.0502,780,-0.1667,0.3978,0.066,-0.0091,0.0262,1376.0,-0.1443,-0.5651,0.1097,-0.0147,-0.1158,5112.0,0.3199,0.6863,203.0,0.0626,0.2114,2067.0,-0.0105,-0.0464,665438.0,0.0285,0.1901,9260,0.0577,-0.13,1.2246,0.4337,0.8277,0.0
202009,21340,"El Paso, TX",76,215700.0,-0.0017,0.1308,1413,-0.0443,-0.459,46.0,-0.193,-0.2868,982,-0.1263,-0.002,326,0.8953,1.0897,0.1072,0.0558,0.067,188.0,0.1463,-0.6342,0.0658,0.0112,-0.0666,549.0,0.0477,0.8898,116.0,0.0064,0.1074,1909.0,-0.022,0.0053,251572.0,0.0122,0.1193,1963,-0.0229,-0.323,0.3887,0.0341,0.2774,0.0
202009,17820,"Colorado Springs, CO",81,435000.0,-0.0333,0.063,1171,-0.1044,-0.4322,30.0,-0.0484,-0.2716,1650,-0.0429,0.1411,132,-0.1316,1.2759,0.0324,-0.0027,0.02,380.0,-0.291,-0.6282,0.096,-0.0243,-0.1226,1351.0,-0.0249,0.1392,171.0,0.0144,0.1043,2777.0,-0.0655,-0.0301,571837.0,-0.0184,0.1138,2500,-0.0722,-0.2262,1.1538,0.0941,0.5787,0.0
202009,32580,"McAllen-Edinburg-Mission, TX",84,221500.0,0.0302,0.1304,1061,-0.0928,-0.4733,65.0,-0.1042,-0.2586,502,0.1106,0.1461,20,0.0,-0.1667,0.0129,0.001,0.0032,138.0,-0.2813,-0.5548,0.0882,-0.0318,-0.0363,32.0,-0.0156,-0.125,105.0,0.0117,0.0838,2100.0,0.0385,0.036,286987.0,0.0268,0.1143,1093,-0.0892,-0.4664,0.0297,0.0023,0.0118,0.0
202008,19100,"Dallas-Fort Worth-Arlington, TX",4,360750.0,0.0021,0.0368,14746,-0.0702,-0.4031,44.0,-0.0222,-0.1373,10844,-0.0066,-0.0238,1232,0.2444,0.6831,0.0294,0.0064,0.0141,6316.0,-0.0345,-0.4836,0.1529,0.0032,-0.1018,15729.0,-0.0457,0.286,155.0,0.0116,0.0754,2369.0,-0.0113,-0.0286,531265.0,0.0155,0.103,30469,-0.0578,-0.1749,1.0667,0.0274,0.5716,0.0
202008,26420,"Houston-Pasadena-The Woodlands, TX",5,329000.0,0.0107,0.0491,21928,-0.0392,-0.2868,51.0,0.0,-0.0556,10276,-0.0512,0.0607,1980,0.8367,1.2398,0.0415,0.0198,0.0247,7072.0,0.0077,-0.3899,0.1496,0.0081,-0.0716,15786.0,-0.0115,0.3151,139.0,0.0146,0.085,2405.0,-0.0062,-0.0249,491230.0,0.0155,0.108,37477,-0.0303,-0.1229,0.7199,0.0201,0.3295,0.0
202008,19740,"Denver-Aurora-Centennial, CO",18,539000.0,-0.002,0.0811,5747,-0.0484,-0.3445,30.0,-0.0323,-0.2105,5944,-0.0444,0.1812,372,0.2237,0.5246,0.0186,0.0033,0.0066,2716.0,-0.1432,-0.4687,0.1377,-0.0157,-0.1142,8148.0,-0.021,0.2472,240.0,0.0245,0.1577,2259.0,-0.0628,-0.0876,747040.0,0.0096,0.1405,13792,-0.0371,-0.0964,1.4178,0.0398,0.6727,0.0
202008,41700,"San Antonio-New Braunfels, TX",25,301240.0,-0.0251,0.0447,6268,-0.0565,-0.3373,51.0,-0.0642,-0.0727,3672,-0.0265,-0.0054,860,0.1316,0.72,0.0513,0.0069,0.0234,2140.0,-0.0792,-0.4841,0.1293,-0.0057,-0.1019,6754.0,-0.0114,0.3889,145.0,0.0004,0.0887,2240.0,-0.0007,-0.0243,410920.0,-0.0033,0.0711,12987,-0.0285,-0.0886,1.0775,0.0492,0.5634,0.0
202008,12420,"Austin-Round Rock-San Marcos, TX",26,399999.0,0.0088,0.1044,4897,-0.0783,-0.3811,44.0,-0.0688,-0.12,3848,-0.0963,0.0514,936,0.4717,0.8871,0.0751,0.0275,0.0414,1608.0,-0.141,-0.5654,0.1244,-0.0145,-0.1272,3873.0,-0.0179,0.2249,191.0,0.0277,0.1418,2089.0,-0.0128,-0.0417,646974.0,0.0213,0.1577,8754,-0.0533,-0.2076,0.7909,0.0487,0.3913,0.0
202008,21340,"El Paso, TX",76,216066.0,-0.0047,0.1269,1478,0.0141,-0.4397,57.0,-0.1364,-0.05,1124,0.1354,0.1423,172,-0.1042,-0.1042,0.0514,-0.0154,0.0022,164.0,-0.1458,-0.6435,0.0545,-0.0095,-0.0633,524.0,-0.0047,0.8386,115.0,0.0025,0.1081,1952.0,0.0085,0.0231,248534.0,0.011,0.1118,2009,0.0131,-0.312,0.3545,-0.0067,0.2465,0.0
202008,17820,"Colorado Springs, CO",81,450000.0,-0.0164,0.0904,1307,-0.0627,-0.3855,31.0,0.0,-0.1389,1724,-0.026,0.1283,152,0.2881,1.1111,0.0351,0.0088,0.0203,536.0,-0.1546,-0.5055,0.1202,-0.022,-0.1021,1385.0,0.0025,0.1196,168.0,0.0169,0.0971,2971.0,-0.0206,0.0166,582547.0,0.0168,0.1336,2694,-0.0241,-0.1951,1.0597,0.069,0.4781,0.0
